room_id,host_id,room_type,country,city,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,latitude,longitude,location
5287186,5080597,Entire home/apt,,San Francisco,Mission,3,5,1,1,,60,,37.74907,-122.417559,0101000020E6100000A1496249B99A5EC016359886E1DF4240
14743945,596498,Entire home/apt,,San Francisco,Parkside,xxx,0,2,0,,55,,37.744807,-122.50365,0101000020E610000058A835CD3BA05EC07B6AF5D555DF4240
19749812,37725261,Entire home/apt,,San Francisco,Lakeshore,xxx,0,3,1,,60,,37.71645,-122.479273,0101000020E6100000C636A968AC9E5EC00F9C33A2B4DB4240
2237682,9651440,Entire home/apt,,San Francisco,Western Addition,5,4.5,2,1,,55,,37.772284,-122.435158,0101000020E6100000F0A5F0A0D99B5EC0AE9CBD33DAE24240
16692073,22099307,Entire home/apt,,San Francisco,Noe Valley,1,0,2,1,,59,,37.746852,-122.426496,0101000020E6100000FDF7E0B54B9B5EC0E179A9D898DF4240
13283960,14894843,Entire home/apt,,San Francisco,Outer Mission,64,5,2,1,,60,,37.731869,-122.441836,0101000020E6100000828C800A479C5EC066FA25E2ADDD4240
15843007,9270394,Entire home/apt,,San Francisco,Visitacion Valley,21,5,2,1,,60,,37.712944,-122.398872,0101000020E610000091D26C1E87995EC091F0BDBF41DB4240
17026814,17572711,Entire home/apt,,San Francisco,Bayview,28,4,7,1,,50,,37.727373,-122.386812,0101000020E6100000D36C1E87C1985EC0287FF78E1ADD4240
19195207,134277393,Entire home/apt,,San Francisco,Inner Richmond,2,0,1,0,,57,,37.785528,-122.478632,0101000020E61000006CB41CE8A19E5EC0D00B772E8CE44240
17723975,1934331,Entire home/apt,,San Francisco,West of Twin Peaks,1,0,6,2,,10,,37.736209,-122.45216,0101000020E6100000CD237F30F09C5EC0AC02B5183CDE4240
13624690,1838478,Entire home/apt,,San Francisco,Noe Valley,xxx,0,2,1,,10,,37.751801,-122.430729,0101000020E6100000151C5E10919B5EC0D00CE2033BE04240
14179987,85893340,Entire home/apt,,San Francisco,Marina,63,4.5,2,1,,20,,37.800088,-122.442867,0101000020E6100000925ED4EE579C5EC006F6984869E64240
12886996,70377902,Entire home/apt,,San Francisco,Downtown/Civic Center,xxx,0,1,1,,10,,37.774736,-122.420204,0101000020E61000007F69519FE49A5EC055849B8C2AE34240
5403210,2286873,Entire home/apt,,San Francisco,Downtown/Civic Center,xxx,0,4,1,,10,,37.784848,-122.412703,0101000020E610000082FDD7B9699A5EC05E2A36E675E44240
2874154,880813,Entire home/apt,,San Francisco,South of Market,xxx,0,1,0,,10,,37.77746,-122.409477,0101000020E6100000B5DD04DF349A5EC05DF92CCF83E34240
11864708,38163522,Entire home/apt,,San Francisco,South of Market,xxx,0,1,0,,10,,37.773201,-122.406245,0101000020E6100000774A07EBFF995EC0041E1840F8E24240
14162759,2389112,Private room,,San Francisco,Outer Mission,5,5,5,1,,500,,37.732133,-122.436001,0101000020E61000007E01BD70E79B5EC043A9BD88B6DD4240
10783912,6502916,Private room,,San Francisco,Bernal Heights,xxx,0,2,1,,350,,37.732824,-122.422223,0101000020E61000009E279EB3059B5EC0A9DC442DCDDD4240
767247,1841167,Private room,,San Francisco,Castro/Upper Market,44,5,2,1,,445,,37.757394,-122.426267,0101000020E61000004C1762F5479B5EC0E3175E49F2E04240
10853631,33067723,Private room,,San Francisco,Pacific Heights,1,0,2,1,,500,,37.790499,-122.44101,0101000020E610000060CD0182399C5EC0A6423C122FE54240
2978994,8136192,Private room,,San Francisco,Haight Ashbury,1,0,2,1,,325,,37.766176,-122.442654,0101000020E6100000645C7171549C5EC0747D1F0E12E24240
10878514,9826833,Private room,,San Francisco,Pacific Heights,xxx,0,2,1,,351,,37.789754,-122.432394,0101000020E6100000253FE257AC9B5EC04EF1B8A816E54240
15342306,22052595,Private room,,San Francisco,Castro/Upper Market,xxx,0,2,1,,350,,37.757451,-122.442243,0101000020E6100000A37895B54D9C5EC048A98427F4E04240
702635,1748811,Private room,,San Francisco,Visitacion Valley,11,5,2,1,,300,,37.714108,-122.40394,0101000020E6100000F6622827DA995EC0EFE714E467DB4240
9636960,1399538,Private room,,San Francisco,Western Addition,26,5,3,1,,325,,37.774587,-122.434226,0101000020E6100000AA44D95BCA9B5EC01074B4AA25E34240
16753822,90805277,Private room,,San Francisco,North Beach,xxx,0,2,1,,450,,37.806997,-122.418506,0101000020E610000081CB63CDC89A5EC02D7C7DAD4BE74240
6600699,34481826,Private room,,San Francisco,Financial District,10,5,2,1,,209,,37.789023,-122.393799,0101000020E6100000A48CB80034995EC05A65A6B4FEE44240
15774126,662116,Private room,,San Francisco,Russian Hill,xxx,0,6,3,,285,,37.799387,-122.409096,0101000020E61000002A3BFDA02E9A5EC07DEC2E5052E64240
16323231,665529,Private room,,San Francisco,Outer Mission,3,3.5,2,1,,200,,37.728066,-122.432301,0101000020E6100000CC41D0D1AA9B5EC02EAA454431DD4240
7759551,40439088,Private room,,San Francisco,South of Market,xxx,0,3,1,,300,,37.775416,-122.417293,0101000020E610000062F6B2EDB49A5EC0C765DCD440E34240
9189214,32209539,Private room,,San Francisco,South of Market,xxx,0,2,1,,200,,37.782708,-122.389811,0101000020E6100000BF27D6A9F2985EC0A62897C62FE44240
5192066,26855714,Private room,,San Francisco,Marina,xxx,0,2,1,,207,,37.803042,-122.43602,0101000020E6100000B9196EC0E79B5EC03FA88B14CAE64240
10833655,5087414,Private room,,San Francisco,Nob Hill,xxx,0,2,1,,300,,37.794702,-122.415007,0101000020E61000001C2785798F9A5EC06C088ECBB8E54240
11477999,11279786,Private room,,San Francisco,Western Addition,xxx,0,2,1,,250,,37.777062,-122.438153,0101000020E61000003C69E1B20A9C5EC0707B82C476E34240
18470412,85132,Private room,,San Francisco,Chinatown,xxx,0,2,0,,225,,37.791251,-122.406086,0101000020E610000043572250FD995EC0B2F677B647E54240
5628758,3761599,Private room,,San Francisco,Western Addition,3,5,2,1,,215,,37.779531,-122.442859,0101000020E6100000506F46CD579C5EC0ED9BFBABC7E34240
4016307,196125,Private room,,San Francisco,Russian Hill,xxx,0,2,1,,250,,37.798786,-122.420969,0101000020E61000004FE8F527F19A5EC05740A19E3EE64240
10907472,9410498,Private room,,San Francisco,Marina,xxx,0,2,1,,260,,37.79846,-122.433288,0101000020E6100000F46F97FDBA9B5EC00395F1EF33E64240
18238265,93042993,Private room,,San Francisco,Mission,3,5,6,2,,285,,37.761336,-122.41368,0101000020E610000098C0ADBB799A5EC03CA2427573E14240
5672388,29410229,Private room,,San Francisco,Noe Valley,4,5,2,1,,225,,37.745149,-122.436398,0101000020E61000008C82E0F1ED9B5EC0D4D2DC0A61DF4240
7968806,42049395,Private room,,San Francisco,Potrero Hill,xxx,0,2,1,,250,,37.753522,-122.400844,0101000020E610000010B3976DA7995EC08368AD6873E04240
10435334,1145059,Private room,,San Francisco,Downtown/Civic Center,xxx,0,2,1,,250,,37.777224,-122.422984,0101000020E6100000CDAE7B2B129B5EC049D576137CE34240
10434779,1575965,Private room,,San Francisco,Downtown/Civic Center,2,0,2,1,,250,,37.77775,-122.41969,0101000020E6100000541D7233DC9A5EC0643BDF4F8DE34240
9278319,42721896,Private room,,San Francisco,Bayview,xxx,0,2,1,,300,,37.737803,-122.400253,0101000020E61000000F48C2BE9D995EC002F2255470DE4240
10139575,19350218,Private room,,San Francisco,South of Market,xxx,0,6,1,,270,,37.787323,-122.3926,0101000020E6100000371AC05B20995EC0BE310400C7E44240
8146941,43014256,Private room,,San Francisco,Western Addition,1,0,2,1,,299,,37.788782,-122.425268,0101000020E610000043024697379B5EC034D6FECEF6E44240
7561641,13529251,Private room,,San Francisco,Glen Park,1,0,2,1,,239,,37.737116,-122.427437,0101000020E61000006C06B8205B9B5EC0DEAD2CD159DE4240
8384928,40498450,Private room,,San Francisco,Diamond Heights,3,5,3,1,,220,,37.740148,-122.43688,0101000020E6100000B21188D7F59B5EC093196F2BBDDE4240
19471150,136602871,Private room,,San Francisco,Castro/Upper Market,xxx,0,4,2,,289,,37.762557,-122.426304,0101000020E6100000DB899290489B5EC0FE2AC0779BE14240
18900978,71409219,Private room,,San Francisco,Western Addition,3,5,4,2,,275,,37.776232,-122.423211,0101000020E6100000AD1397E3159B5EC0E90DF7915BE34240
6883183,23593310,Private room,,San Francisco,Downtown/Civic Center,14,5,4,1,,245,,37.787224,-122.409555,0101000020E610000073BA2C26369A5EC02B508BC1C3E44240
12175681,65417085,Private room,,San Francisco,Western Addition,xxx,0,3,1,,185,,37.782553,-122.437902,0101000020E610000097361C96069C5EC07F315BB22AE44240
16737908,16543169,Private room,,San Francisco,Mission,xxx,0,2,1,,185,,37.762002,-122.420517,0101000020E61000005F9A22C0E99A5EC049BE124889E14240
19236728,47514427,Private room,,San Francisco,Downtown/Civic Center,xxx,0,4,0,,195,,37.788733,-122.410665,0101000020E61000002827DA55489A5EC05323F433F5E44240
1857709,1726785,Private room,,San Francisco,Russian Hill,132,5,2,1,,195,,37.80355,-122.41874,0101000020E6100000BB61DBA2CC9A5EC0B459F5B9DAE64240
10877828,40772298,Private room,,San Francisco,Western Addition,xxx,0,2,1,,190,,37.789002,-122.429238,0101000020E6100000D40CA9A2789B5EC0433D7D04FEE44240
10829717,36676729,Private room,,San Francisco,Western Addition,xxx,0,2,1,,183,,37.777719,-122.42322,0101000020E6100000D7C05609169B5EC0293DD34B8CE34240
8935510,4016648,Private room,,San Francisco,Potrero Hill,xxx,0,2,1,,200,,37.758265,-122.393993,0101000020E610000096766A2E37995EC0C959D8D30EE14240
10985283,8995186,Private room,,San Francisco,Ocean View,7,4.5,4,2,,200,,37.722492,-122.465273,0101000020E61000008EAD6708C79D5EC092CF2B9E7ADC4240
18914550,49386016,Private room,,San Francisco,Financial District,1,0,2,1,,199,,37.788484,-122.393286,0101000020E610000061FE0A992B995EC0AAB5300BEDE44240
14257108,37161006,Private room,,San Francisco,Outer Sunset,2,0,2,1,,199,,37.745378,-122.507406,0101000020E6100000D4F2035779A05EC03694DA8B68DF4240
16310932,52573756,Private room,,San Francisco,Mission,10,5,4,2,,200,,37.759121,-122.424368,0101000020E6100000035E66D8289B5EC0795A7EE02AE14240
7689528,4037393,Private room,,San Francisco,Marina,9,4.5,2,1,,188,,37.8034,-122.440074,0101000020E61000007974232C2A9C5EC09FCDAACFD5E64240
8290464,3198119,Private room,,San Francisco,Potrero Hill,16,5,2,1,,185,,37.763907,-122.395528,0101000020E6100000BF29AC5450995EC0BE175FB4C7E14240
1340755,5811541,Private room,,San Francisco,Potrero Hill,23,4.5,2,1,,175,,37.761351,-122.394741,0101000020E6100000FB58C16F43995EC071E316F373E14240
10494263,22736515,Private room,,San Francisco,Mission,xxx,0,2,1,,150,,37.756285,-122.423492,0101000020E61000008787307E1A9B5EC049BA66F2CDE04240
19136019,629472,Private room,,San Francisco,South of Market,xxx,0,2,1,,164,,37.788064,-122.39236,0101000020E61000008C101E6D1C995EC0D593F947DFE44240
12463556,13499994,Private room,,San Francisco,Nob Hill,3,5,2,1,,150,,37.794392,-122.411047,0101000020E61000009C8713984E9A5EC01E1A16A3AEE54240
3403212,9016017,Private room,,San Francisco,Nob Hill,xxx,0,2,1,,125,,37.793218,-122.41567,0101000020E61000006AFB57569A9A5EC09D4CDC2A88E54240
1995254,735873,Private room,,San Francisco,Russian Hill,4,5,2,1,,130,,37.802025,-122.414188,0101000020E61000005299620E829A5EC086C954C1A8E64240
12452121,13499994,Private room,,San Francisco,Nob Hill,xxx,0,2,1,,139,,37.794823,-122.411532,0101000020E61000007A50508A569A5EC0E78D93C2BCE54240
444616,2209395,Private room,,San Francisco,Excelsior,2,0,2,1,,100,,37.72344,-122.427222,0101000020E61000006E88F19A579B5EC0224F92AE99DC4240
8135258,4804748,Private room,,San Francisco,Outer Richmond,xxx,0,2,1,,103,,37.774828,-122.491972,0101000020E61000000EA320787C9F5EC036035C902DE34240
2132426,3221347,Private room,,San Francisco,Outer Sunset,xxx,0,2,1,,100,,37.760768,-122.503956,0101000020E6100000DFA7AAD040A05EC0F2EB87D860E14240
8459807,27964266,Private room,,San Francisco,Mission,7,4,8,3,,275,,37.758297,-122.419475,0101000020E6100000569FABADD89A5EC0D4D347E00FE14240
11636621,1423294,Private room,,San Francisco,Western Addition,xxx,0,2,1,,300,,37.786092,-122.428851,0101000020E6100000D7F6764B729B5EC0D8D2A3A99EE44240
10753070,55599887,Private room,,San Francisco,Mission,1,0,2,1,,250,,37.758879,-122.412422,0101000020E6100000A9893E1F659A5EC0834F73F222E14240
9735841,44134050,Entire home/apt,,San Francisco,Outer Mission,49,5,5,1,,120,,37.729039,-122.433054,0101000020E6100000BAD91F28B79B5EC01841632651DD4240
16331804,106908544,Entire home/apt,,San Francisco,Crocker Amazon,22,5,5,1,,104,,37.712553,-122.436931,0101000020E6100000F3E670ADF69B5EC056D5CBEF34DB4240
17642091,6641931,Entire home/apt,,San Francisco,Bernal Heights,1,0,3,0,,101,,37.745908,-122.418478,0101000020E61000001C06F357C89A5EC092E9D0E979DF4240
2119773,2501567,Entire home/apt,,San Francisco,Ocean View,185,5,4,2,,105,,37.718469,-122.451813,0101000020E610000017BA1281EA9C5EC04C18CDCAF6DB4240
12562572,4304761,Entire home/apt,,San Francisco,Outer Mission,76,5,2,1,,115,,37.733676,-122.446142,0101000020E6100000CFD72C978D9C5EC018EE5C18E9DD4240
16322853,29665662,Entire home/apt,,San Francisco,Bayview,37,4.5,4,0,,110,,37.729345,-122.383826,0101000020E6100000B056ED9A90985EC025404D2D5BDD4240
13654824,17417222,Entire home/apt,,San Francisco,Outer Sunset,18,5,4,1,,115,,37.753848,-122.492867,0101000020E6100000C59107228B9F5EC0D7135D177EE04240
17305040,1590064,Entire home/apt,,San Francisco,Bernal Heights,31,5,2,0,,110,,37.746148,-122.408694,0101000020E61000009204E10A289A5EC0E7FC14C781DF4240
18004070,68335901,Entire home/apt,,San Francisco,Bayview,14,5,2,1,,115,,37.717916,-122.388673,0101000020E6100000A5F5B704E0985EC038A3E6ABE4DB4240
5229280,13059334,Entire home/apt,,San Francisco,Parkside,139,4.5,4,1,,115,,37.73886,-122.477766,0101000020E61000000249D8B7939E5EC04A29E8F692DE4240
14763705,92075817,Entire home/apt,,San Francisco,Ocean View,85,5,7,2,,109,,37.719315,-122.456349,0101000020E6100000FDA36FD2349D5EC0D942908312DC4240
1421671,7630810,Entire home/apt,,San Francisco,Mission,64,5,2,1,,102,,37.770091,-122.423415,0101000020E6100000B2683A3B199B5EC0D3F8855792E24240
18473533,128130551,Entire home/apt,,San Francisco,Nob Hill,14,5,2,0,,120,,37.790566,-122.41321,0101000020E610000055185B08729A5EC02EAA454431E54240
7583236,36656700,Entire home/apt,,San Francisco,Downtown/Civic Center,81,4.5,3,1,,120,,37.787486,-122.421558,0101000020E610000080D767CEFA9A5EC068075C57CCE44240
8187662,43189467,Entire home/apt,,San Francisco,Marina,133,4.5,2,1,,109,,37.806568,-122.435009,0101000020E6100000CD1DFD2FD79B5EC00400C79E3DE74240
12437037,67285076,Entire home/apt,,San Francisco,Inner Richmond,113,4.5,2,1,,119,,37.774857,-122.462346,0101000020E6100000EE5BAD13979D5EC0D009A1832EE34240
17978332,50483154,Entire home/apt,,San Francisco,South of Market,3,5,2,0,,90,,37.775595,-122.41782,0101000020E610000058E71890BD9A5EC077F86BB246E34240
1693257,1117679,Entire home/apt,,San Francisco,North Beach,xxx,0,2,1,,90,,37.799673,-122.405567,0101000020E61000008F554ACFF4995EC0423F53AF5BE64240
6991935,8367424,Entire home/apt,,San Francisco,Visitacion Valley,27,4.5,2,0,,80,,37.717519,-122.402721,0101000020E6100000651A4D2EC6995EC01BA19FA9D7DB4240
10706423,52542171,Entire home/apt,,San Francisco,Chinatown,4,4.5,2,0,,80,,37.79137,-122.406057,0101000020E6100000F6D37FD6FC995EC08C84B69C4BE54240
19164425,52960510,Entire home/apt,,San Francisco,Pacific Heights,xxx,0,3,0,,85,,37.793082,-122.433338,0101000020E61000004D874ECFBB9B5EC0EC8502B683E54240
15938330,885283,Entire home/apt,,San Francisco,Excelsior,5,5,2,1,,80,,37.723425,-122.418885,0101000020E61000003DF20703CF9A5EC0ED0DBE3099DC4240
247095,1295985,Entire home/apt,,San Francisco,Western Addition,3,4.5,2,1,,95,,37.773234,-122.431026,0101000020E6100000726E13EE959B5EC0E013EB54F9E24240
13248418,6139204,Entire home/apt,,San Francisco,Western Addition,1,0,4,1,,99,,37.772526,-122.426412,0101000020E6100000CEA78E554A9B5EC0A4A7C821E2E24240
16831064,112018785,Entire home/apt,,San Francisco,Bernal Heights,2,0,2,0,,88,,37.744995,-122.408125,0101000020E610000085EB51B81E9A5EC07E5704FF5BDF4240
7133073,10763584,Entire home/apt,,San Francisco,Nob Hill,7,5,2,1,,90,,37.791413,-122.409424,0101000020E6100000A48CB800349A5EC08B506C054DE54240
6414298,33455389,Entire home/apt,,San Francisco,Haight Ashbury,2,0,2,1,,90,,37.766345,-122.450402,0101000020E61000006403E962D39C5EC0003ACC9717E24240
12340407,1434813,Entire home/apt,,San Francisco,Western Addition,1,0,1,1,,90,,37.773464,-122.43093,0101000020E610000061376C5B949B5EC011514CDE00E34240
7697664,40428659,Entire home/apt,,San Francisco,South of Market,xxx,0,4,1,,100,,37.781621,-122.407123,0101000020E6100000C39CA04D0E9A5EC0F46E2C280CE44240
6912869,24954931,Entire home/apt,,San Francisco,North Beach,2,0,3,1,,100,,37.804496,-122.413611,0101000020E61000000491459A789A5EC0A4E194B9F9E64240
16427669,85755224,Entire home/apt,,San Francisco,Outer Richmond,xxx,0,2,1,,98,,37.773652,-122.483588,0101000020E61000003C2F151BF39E5EC0143E5B0707E34240
15463373,9796753,Entire home/apt,,San Francisco,Downtown/Civic Center,1,0,3,1,,100,,37.7769,-122.418039,0101000020E6100000F65CA626C19A5EC096218E7571E34240
9645663,46641996,Entire home/apt,,San Francisco,Downtown/Civic Center,xxx,0,1,0,,100,,37.781898,-122.414947,0101000020E6100000B1A4DC7D8E9A5EC06667D13B15E44240
9929615,4183643,Entire home/apt,,San Francisco,Downtown/Civic Center,xxx,0,2,0,,100,,37.787009,-122.416418,0101000020E6100000CEDDAE97A69A5EC02E54FEB5BCE44240
13725185,11159971,Entire home/apt,,San Francisco,Mission,xxx,0,2,1,,99,,37.761213,-122.408691,0101000020E6100000DACA4BFE279A5EC02025766D6FE14240
16285814,1193087,Entire home/apt,,San Francisco,Bernal Heights,1,0,5,1,,99,,37.734783,-122.412532,0101000020E61000006C239EEC669A5EC011548D5E0DDE4240
18435587,5932384,Entire home/apt,,San Francisco,Downtown/Civic Center,1,0,1,0,,90,,37.788385,-122.412726,0101000020E61000005F0D501A6A9A5EC017D4B7CCE9E44240
1094207,6011704,Entire home/apt,,San Francisco,Mission,43,5,2,1,,100,,37.760159,-122.424126,0101000020E610000088D860E1249B5EC04A61DEE34CE14240
13916148,82584699,Entire home/apt,,San Francisco,Downtown/Civic Center,xxx,0,2,0,,100,,37.783419,-122.416223,0101000020E6100000F435CB65A39A5EC05308E41247E44240
11376958,1930402,Entire home/apt,,San Francisco,Haight Ashbury,2,0,3,1,,100,,37.77112,-122.443905,0101000020E6100000FA6184F0689C5EC051A5660FB4E24240
12794288,3751184,Entire home/apt,,San Francisco,Inner Richmond,6,5,2,0,,100,,37.774891,-122.468169,0101000020E610000011001C7BF69D5EC07C7BD7A02FE34240
10230060,36422768,Entire home/apt,,San Francisco,Bernal Heights,xxx,0,2,1,,89,,37.748985,-122.404212,0101000020E6100000A629029CDE995EC0E71890BDDEDF4240
10522671,27443843,Entire home/apt,,San Francisco,Downtown/Civic Center,3,4.5,3,0,,99,,37.788835,-122.411401,0101000020E6100000AB22DC64549A5EC05778978BF8E44240
10930079,11496089,Entire home/apt,,San Francisco,South of Market,1,0,4,2,,100,,37.784484,-122.39698,0101000020E6100000A14ACD1E68995EC01D1EC2F869E44240
16351229,4645907,Entire home/apt,,San Francisco,Western Addition,xxx,0,2,1,,99,,37.772027,-122.426043,0101000020E610000025ECDB49449B5EC08350DEC7D1E24240
18675113,129806109,Entire home/apt,,San Francisco,Noe Valley,1,0,4,2,,99,,37.746111,-122.426301,0101000020E61000002250FD83489B5EC0CA17B49080DF4240
5250150,12359524,Entire home/apt,,San Francisco,Western Addition,20,5,4,1,,99,,37.778835,-122.434793,0101000020E6100000E7E104A6D39B5EC076FD82DDB0E34240
13829495,25480175,Entire home/apt,,San Francisco,Downtown/Civic Center,xxx,0,2,0,,100,,37.783529,-122.420227,0101000020E61000005B79C9FFE49A5EC0DA3BA3AD4AE44240
13560107,17042045,Entire home/apt,,San Francisco,Downtown/Civic Center,43,4.5,2,1,,89,,37.78724,-122.409391,0101000020E6100000B6114F76339A5EC0300DC347C4E44240
12389378,19388963,Entire home/apt,,San Francisco,Bernal Heights,1,0,2,1,,100,,37.740746,-122.410991,0101000020E6100000D2FC31AD4D9A5EC04852D2C3D0DE4240
3386024,4033726,Entire home/apt,,San Francisco,Outer Sunset,2,0,2,1,,100,,37.751766,-122.504904,0101000020E6100000A7E7DD5850A05EC0541F48DE39E04240
14774354,87392388,Entire home/apt,,San Francisco,Haight Ashbury,xxx,0,4,2,,99,,37.768038,-122.448005,0101000020E610000072DC291DAC9C5EC0E90AB6114FE24240
9465129,10376346,Entire home/apt,,San Francisco,Mission,1,0,6,2,,100,,37.755741,-122.411559,0101000020E6100000F7578FFB569A5EC0889FFF1EBCE04240
17495126,31154402,Entire home/apt,,San Francisco,Outer Sunset,2,0,2,1,,100,,37.757653,-122.50869,0101000020E6100000587380608EA05EC0AF5B04C6FAE04240
504643,2488982,Entire home/apt,,San Francisco,Outer Sunset,140,5,2,1,,99,,37.757811,-122.485814,0101000020E6100000187C9A93179F5EC047C66AF3FFE04240
16142131,50491424,Entire home/apt,,San Francisco,Mission,3,5,4,1,,100,,37.756549,-122.422025,0101000020E61000000B462575029B5EC02769FE98D6E04240
18333674,115849,Entire home/apt,,San Francisco,Downtown/Civic Center,xxx,0,2,0,,100,,37.788825,-122.411308,0101000020E61000005325CADE529A5EC034A2B437F8E44240
17419803,115849,Entire home/apt,,San Francisco,Downtown/Civic Center,2,0,2,0,,88,,37.788664,-122.412319,0101000020E61000003E213B6F639A5EC02AC423F1F2E44240
621292,115340,Entire home/apt,,San Francisco,Mission,6,5,2,1,,100,,37.761112,-122.417166,0101000020E610000033C005D9B29A5EC0EC4B361E6CE14240
10783557,44714142,Entire home/apt,,San Francisco,Nob Hill,xxx,0,3,0,,100,,37.790087,-122.419427,0101000020E6100000CD0358E4D79A5EC054FF209221E54240
509802,2274338,Entire home/apt,,San Francisco,Excelsior,11,5,2,1,,99,,37.725994,-122.41063,0101000020E61000006A300DC3479A5EC0CE8B135FEDDC4240
2043364,8860615,Entire home/apt,,San Francisco,Mission,4,4.5,2,1,,85,,37.760403,-122.415501,0101000020E6100000249D8191979A5EC0E063B0E254E14240
10106280,8039014,Entire home/apt,,San Francisco,Western Addition,xxx,0,2,1,,95,,37.783665,-122.443949,0101000020E6100000E20511A9699C5EC08A027D224FE44240
18238213,4030167,Entire home/apt,,San Francisco,South of Market,1,0,2,1,,98,,37.778909,-122.411783,0101000020E61000001F8315A75A9A5EC0B0C7444AB3E34240
15818015,5684746,Entire home/apt,,San Francisco,Castro/Upper Market,13,5,2,0,,99,,37.763949,-122.432587,0101000020E61000002F6B6281AF9B5EC0EC67B114C9E14240
13884539,17228533,Entire home/apt,,San Francisco,Mission,3,5,2,1,,95,,37.764553,-122.407951,0101000020E6100000B6D782DE1B9A5EC0838769DFDCE14240
11374834,32684891,Entire home/apt,,San Francisco,South of Market,1,0,2,1,,100,,37.783049,-122.393204,0101000020E6100000022A1C412A995EC02F151BF33AE44240
13453019,18602488,Entire home/apt,,San Francisco,Chinatown,1,0,2,1,,100,,37.790413,-122.408408,0101000020E61000002FDB4E5B239A5EC0A8AAD0402CE54240
9438353,2501567,Entire home/apt,,San Francisco,Ocean View,25,5,2,1,,81,,37.718386,-122.452322,0101000020E6100000B950F9D7F29C5EC0BFF38B12F4DB4240
19751527,12351551,Entire home/apt,,San Francisco,Chinatown,xxx,0,2,0,,93,,37.791383,-122.408711,0101000020E6100000FDA02E52289A5EC021CEC3094CE54240
14353059,81459,Entire home/apt,,San Francisco,Marina,3,5,2,1,,98,,37.801422,-122.445629,0101000020E61000008C497F2F859C5EC0C02500FF94E64240
10085129,5229739,Entire home/apt,,San Francisco,Pacific Heights,2,0,2,0,,100,,37.796375,-122.431472,0101000020E6100000F148BC3C9D9B5EC00E2DB29DEFE54240
7776769,12246755,Entire home/apt,,San Francisco,Western Addition,1,0,2,1,,99,,37.786967,-122.43259,0101000020E6100000E8A4F78DAF9B5EC0FF03AC55BBE44240
16888446,9508515,Entire home/apt,,San Francisco,Marina,1,0,4,1,,100,,37.799001,-122.42764,0101000020E6100000889D29745E9B5EC0533C2EAA45E64240
19016689,264864,Entire home/apt,,San Francisco,Haight Ashbury,xxx,0,3,0,,100,,37.773716,-122.443801,0101000020E6100000A73B4F3C679C5EC02B323A2009E34240
19732561,29944108,Entire home/apt,,San Francisco,Nob Hill,xxx,0,2,0,,85,,37.795085,-122.422254,0101000020E6100000BB26A435069B5EC024456458C5E54240
12539103,31557639,Entire home/apt,,San Francisco,South of Market,1,0,2,0,,95,,37.778773,-122.41222,0101000020E610000075B0FECF619A5EC000016BD5AEE34240
19434734,15478393,Entire home/apt,,San Francisco,Noe Valley,1,0,2,1,,95,,37.754545,-122.431066,0101000020E6100000B91AD995969B5EC01F2E39EE94E04240
12857830,2228970,Entire home/apt,,San Francisco,Downtown/Civic Center,4,5,4,1,,84,,37.785738,-122.407415,0101000020E610000097395D16139A5EC0BB9C121093E44240
8848449,46335453,Entire home/apt,,San Francisco,Bernal Heights,6,5,2,1,,84,,37.748287,-122.404856,0101000020E6100000B8E52329E9995EC0CF8250DEC7DF4240
9219917,1578261,Entire home/apt,,San Francisco,Mission,6,5,2,1,,90,,37.766628,-122.417815,0101000020E6100000CF31207BBD9A5EC05419C6DD20E24240
18140460,125064565,Entire home/apt,,San Francisco,Financial District,xxx,0,2,1,,100,,37.797833,-122.404408,0101000020E6100000698F17D2E1995EC0B45549641FE64240
5196233,26653520,Entire home/apt,,San Francisco,Crocker Amazon,38,4.5,2,0,,89,,37.710109,-122.44644,0101000020E610000014E81379929C5EC032CC09DAE4DA4240
3116919,405675,Entire home/apt,,San Francisco,South of Market,9,4.5,2,0,,100,,37.778856,-122.409788,0101000020E6100000C59272F7399A5EC08D25AC8DB1E34240
6716133,10786181,Entire home/apt,,San Francisco,Ocean View,91,5,3,0,,100,,37.721222,-122.452741,0101000020E6100000BC2363B5F99C5EC0EE93A30051DC4240
17464202,3860339,Entire home/apt,,San Francisco,South of Market,7,5,2,1,,100,,37.776049,-122.408512,0101000020E61000008201840F259A5EC0F88BD99255E34240
16859858,112327539,Entire home/apt,,San Francisco,South of Market,xxx,0,2,1,,100,,37.771245,-122.412644,0101000020E6100000003961C2689A5EC00D1AFA27B8E24240
17151560,8312729,Entire home/apt,,San Francisco,Nob Hill,1,0,2,1,,95,,37.795082,-122.41178,0101000020E61000006649809A5A9A5EC0B3D1393FC5E54240
18463479,125461202,Entire home/apt,,San Francisco,Twin Peaks,4,4.5,1,0,,95,,37.757077,-122.451064,0101000020E6100000CA198A3BDE9C5EC0E3C62DE6E7E04240
11690274,30095740,Entire home/apt,,San Francisco,Excelsior,36,4.5,2,1,,95,,37.727471,-122.408865,0101000020E6100000A9DE1AD82A9A5EC0EBE40CC51DDD4240
2441167,6848197,Entire home/apt,,San Francisco,Nob Hill,12,4.5,2,0,,99,,37.794029,-122.413954,0101000020E61000001903EB387E9A5EC0AD8905BEA2E54240
